"Time","latitude","lat_error","longitude","lon_error","depth_km","depth_error","mag_val","rms","event_id","earthquake_name","event_type","evaluationStatus","creationInfo_author","creation_time","quality_usedPhaseCount","picks_mean"
1671722552.0000,0.8095,0.1414,-77.9398,0.1414,0.9800,0.4000,0.6836,0.0400,igepn2022yzkd,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 10:22:32,10.0000,5.0000
1671722434.0000,0.8053,0.3536,-77.9607,0.3536,0.0000,0.5000,0.5883,0.0700,igepn2022yzkb,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 10:20:34,10.0000,5.0000
1671719960.0000,0.7997,0.2828,-77.9305,0.2828,0.3000,0.2000,0.3992,0.0500,igepn2022yzir,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 09:39:20,10.0000,5.0000
1671718492.0000,0.8103,0.2121,-77.9440,0.2121,0.0600,0.1000,0.1952,0.0300,igepn2022yzhx,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 09:14:52,10.0000,6.0000
1671712698.0000,0.8086,1.4773,-77.9589,1.2724,-3.5341,1.3181,2.1174,0.4317,igepn2022yzes,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 07:38:18,30.0000,17.0000
1671712241.0000,0.7717,1.4849,-77.9112,1.4849,0.9100,3.4000,0.0882,0.2900,igepn2022yzel,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 07:30:41,10.0000,6.0000
1671707789.0000,0.7938,0.8485,-77.9800,0.8485,-1.4200,1.1000,0.2504,0.1700,igepn2022yzbz,VT,volcanic eruption,reviewed,lgusqui@srvpicados.igepn.edu.ec,2022-12-22 06:16:29,11.0000,6.0000
1671707275.0000,0.8055,0.2121,-77.9587,0.2121,0.0900,0.1000,0.6795,0.0700,igepn2022yzbs,VT,volcanic eruption,reviewed,lgusqui@srvpicados.igepn.edu.ec,2022-12-22 06:07:55,16.0000,6.0000
1671705309.0000,0.7933,0.3536,-77.9702,0.3536,-1.7600,0.4000,0.5021,0.0500,igepn2022yzaq,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 05:35:09,12.0000,7.0000
1671700762.0000,0.8088,0.1414,-77.9565,0.1414,-0.1800,0.2000,1.4157,0.0600,igepn2022yyyd,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 04:19:22,19.0000,9.0000
1671698441.0000,0.8103,0.2121,-77.9550,0.2121,-0.1800,0.2000,1.5405,0.0800,igepn2022yyww,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 03:40:41,16.0000,6.0000
1671695385.0000,0.8060,0.2828,-77.9608,0.2828,0.3000,0.6000,0.2095,0.0800,igepn2022yyve,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 02:49:45,12.0000,5.0000
1671692688.0000,0.8133,0.2121,-77.9557,0.2121,-0.3800,0.3000,0.8032,0.0900,igepn2022yyts,VT,volcanic eruption,reviewed,pcruz@sc-gui.igepn.edu.ec,2022-12-22 02:04:48,15.0000,8.0000
1671682691.0000,0.8013,0.1414,-77.9613,0.1414,-0.1800,0.3000,1.0997,0.0800,igepn2022yyoe,VT,volcanic eruption,reviewed,acordova,2022-12-21 23:18:11,17.0000,7.0000
1671677961.0000,0.7938,0.2121,-77.9368,0.2121,-1.0000,0.3000,1.0775,0.0800,igepn2022yylp,VT,volcanic eruption,reviewed,acordova,2022-12-21 21:59:21,16.0000,6.0000
1671677543.0000,0.7598,0.3536,-77.9190,0.3536,-2.9400,0.1000,0.9467,0.0600,igepn2022yylk,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2022-12-21 21:52:23,12.0000,6.0000
1671676939.0000,0.7938,0.2828,-77.9375,0.2828,-0.4900,0.4000,0.5223,0.0700,igepn2022yylb,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2022-12-21 21:42:19,12.0000,7.0000
1671672119.0000,0.8007,0.1414,-77.9615,0.1414,-0.0700,0.3000,1.1796,0.0800,igepn2022yyik,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2022-12-21 20:21:59,16.0000,7.0000
1671671825.0000,0.8037,0.2121,-77.9628,0.2121,-0.5100,0.4000,0.7257,0.1000,igepn2022yyig,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2022-12-21 20:17:05,17.0000,7.0000
1671667652.0000,0.8048,0.2121,-77.9605,0.2121,0.0000,0.3000,0.8927,0.0600,igepn2022yyfw,VT,volcanic eruption,reviewed,acordova,2022-12-21 19:07:32,13.0000,7.0000
1671665027.0000,0.7998,0.3536,-77.9662,0.3536,-0.6000,0.6000,0.6098,0.0500,igepn2022yyem,VT,volcanic eruption,reviewed,acordova,2022-12-21 18:23:47,11.0000,6.0000
1671663243.0000,0.8017,0.2828,-77.9670,0.2828,1.7800,0.7000,0.3132,0.0500,igepn2022yydl,VT,volcanic eruption,reviewed,acordova,2022-12-21 17:54:03,8.0000,4.0000
1671661867.0000,0.8047,0.2828,-77.9595,0.2828,0.0900,0.1000,1.5110,0.0900,igepn2022yyct,VT,volcanic eruption,reviewed,acordova,2022-12-21 17:31:07,16.0000,6.0000
1671661587.0000,0.8020,0.3536,-77.9608,0.3536,-0.6400,0.3000,2.1310,0.1100,igepn2022yycp,VT,volcanic eruption,reviewed,acordova,2022-12-21 17:26:27,19.0000,7.0000
1671657680.0000,0.7938,0.7778,-77.9118,0.7778,1.1800,0.8000,0.9076,0.2200,igepn2022yyak,VT,volcanic eruption,reviewed,mortiz@sc-gui.igepn.edu.ec,2022-12-21 16:21:20,12.0000,7.0000
1671657441.0000,0.7630,0.5657,-77.9132,0.5657,-2.7200,0.2000,0.9725,0.0800,igepn2022yyai,VT,volcanic eruption,reviewed,mortiz@sc-gui.igepn.edu.ec,2022-12-21 16:17:21,15.0000,7.0000
1671638340.0000,0.8065,0.3536,-77.9592,0.3536,0.5300,0.3000,0.0469,0.0600,igepn2022yxpv,VT,volcanic eruption,reviewed,acordova,2022-12-21 10:59:00,9.0000,4.0000
1671637167.0000,0.8053,0.3536,-77.9592,0.3536,0.3200,1.0000,1.2391,0.0700,igepn2022yxpe,VT,volcanic eruption,reviewed,jsanto@sc-gui.igepn.edu.ec,2022-12-21 10:39:27,8.0000,4.0000
1671630934.0000,0.8025,0.2828,-77.9623,0.2828,-0.1300,0.3000,0.6079,0.0600,igepn2022yxlt,VT,volcanic eruption,reviewed,acordova,2022-12-21 08:55:34,12.0000,7.0000
1671628484.0000,0.8038,0.3536,-77.9302,0.3536,0.2300,0.2000,0.6802,0.1300,igepn2022yxkk,VT,volcanic eruption,reviewed,acordova,2022-12-21 08:14:44,15.0000,6.0000
1671626791.0000,0.8038,0.2828,-77.9340,0.2828,-1.0000,0.2000,0.2162,0.0600,igepn2022yxjm,VT,volcanic eruption,reviewed,acordova,2022-12-21 07:46:31,14.0000,6.0000
1671617333.0000,0.8050,0.1414,-77.9647,0.1414,-0.3200,0.2000,0.5508,0.0600,igepn2022yxeg,VT,volcanic eruption,reviewed,acordova,2022-12-21 05:08:53,16.0000,7.0000
1671613267.0000,0.8180,0.4243,-77.9513,0.4243,0.0600,0.3000,-0.0991,0.0800,igepn2022yxcb,VT,volcanic eruption,reviewed,acordova,2022-12-21 04:01:07,10.0000,4.0000
1671610437.0000,0.8023,0.3536,-77.9652,0.3536,0.1600,0.7000,-0.1307,0.0600,igepn2022yxam,VT,volcanic eruption,reviewed,acordova,2022-12-21 03:13:57,9.0000,5.0000
1671593094.0000,0.8000,0.1414,-77.9647,0.1414,-0.3500,0.3000,1.5951,0.0800,igepn2022ywqy,VT,volcanic eruption,reviewed,acordova,2022-12-20 22:24:54,16.0000,7.0000
1671593044.0000,0.7993,0.2121,-77.9622,0.2121,0.1000,0.1000,1.5091,0.0900,igepn2022ywqx,VT,volcanic eruption,reviewed,acordova,2022-12-20 22:24:04,17.0000,7.0000
1671585987.0000,0.7993,0.2121,-77.9377,0.2121,0.0000,0.3000,0.5626,0.0900,igepn2022ywna,VT,volcanic eruption,reviewed,acordova,2022-12-20 20:26:27,16.0000,6.0000
1671583959.0000,0.8028,0.2121,-77.9645,0.2121,-1.4600,0.3000,1.1903,0.0900,igepn2022ywlx,VT,volcanic eruption,reviewed,acordova,2022-12-20 19:52:39,18.0000,7.0000
1671571748.0000,0.7995,0.4243,-77.9668,0.4243,-0.9400,0.6000,0.4208,0.0900,igepn2022ywff,VT,volcanic eruption,reviewed,acordova,2022-12-20 16:29:08,10.0000,5.0000
1671570369.0000,0.8038,0.3536,-77.9603,0.3536,-0.4400,0.5000,0.7031,0.0900,igepn2022ywel,VT,volcanic eruption,reviewed,acordova,2022-12-20 16:06:09,11.0000,6.0000
1671565803.0000,0.8068,0.2828,-77.9557,0.2828,0.0900,0.2000,0.0588,0.0600,igepn2022ywby,VT,volcanic eruption,reviewed,acordova,2022-12-20 14:50:03,11.0000,6.0000
1671562329.0000,0.8073,0.2828,-77.9590,0.2828,0.1100,0.2000,1.0018,0.0900,igepn2022ywaa,VT,volcanic eruption,reviewed,acordova,2022-12-20 13:52:09,14.0000,7.0000
1671554096.0000,0.8082,0.2121,-77.9562,0.2121,0.0400,0.2000,0.1552,0.0400,igepn2022yvvn,VT,volcanic eruption,reviewed,acordova,2022-12-20 11:34:56,11.0000,6.0000
1671553160.0000,0.8072,0.2828,-77.9623,0.2828,0.0600,0.2000,0.4845,0.0600,igepn2022yvuz,VT,volcanic eruption,reviewed,acordova,2022-12-20 11:19:20,10.0000,5.0000
1671544503.0000,0.8020,0.2828,-77.9558,0.2828,0.0000,0.3000,0.5377,0.0900,igepn2022yvqg,VT,volcanic eruption,reviewed,acordova,2022-12-20 08:55:03,15.0000,6.0000
1671542600.0000,0.8062,0.2828,-77.9583,0.2828,-0.1900,0.4000,1.5660,0.0900,igepn2022yvpd,VT,volcanic eruption,reviewed,acordova,2022-12-20 08:23:20,15.0000,6.0000
1671542254.0000,0.8052,0.2121,-77.9600,0.2121,0.0800,0.1000,0.1929,0.0800,igepn2022yvoz,VT,volcanic eruption,reviewed,acordova,2022-12-20 08:17:34,14.0000,7.0000
1671541703.0000,0.8028,0.2121,-77.9598,0.2121,-0.0600,0.4000,0.8256,0.0900,igepn2022yvor,VT,volcanic eruption,reviewed,acordova,2022-12-20 08:08:23,16.0000,7.0000
1671540854.0000,0.7888,0.4243,-77.9237,0.4243,0.0000,0.4000,-0.1141,0.0800,igepn2022yvof,VT,volcanic eruption,reviewed,acordova,2022-12-20 07:54:14,13.0000,6.0000
1671532580.0000,0.8015,0.2121,-77.9477,0.2121,0.3500,0.2000,0.4696,0.0700,igepn2022yvjq,VT,volcanic eruption,reviewed,acordova,2022-12-20 05:36:20,14.0000,6.0000
1671532098.0000,0.7977,0.1414,-77.9328,0.1414,-0.7100,0.2000,0.6582,0.0700,igepn2022yvjk,VT,volcanic eruption,reviewed,acordova,2022-12-20 05:28:18,18.0000,8.0000
1671529409.0000,0.7958,0.2121,-77.9657,0.2121,-1.3100,0.3000,1.6285,0.1100,igepn2022yvhy,VT,volcanic eruption,reviewed,acordova,2022-12-20 04:43:29,22.0000,10.0000
1671528637.0000,0.8095,0.1414,-77.9555,0.1414,-0.0800,0.2000,0.5915,0.0500,igepn2022yvhm,VT,volcanic eruption,reviewed,acordova,2022-12-20 04:30:37,16.0000,7.0000
1671526589.0000,0.8047,0.2828,-77.9612,0.2828,-0.0400,0.3000,0.7372,0.0800,igepn2022yvgj,VT,volcanic eruption,reviewed,acordova,2022-12-20 03:56:29,14.0000,7.0000
1671522978.0000,0.8045,0.2121,-77.9622,0.2121,0.0900,0.1000,0.8615,0.0800,igepn2022yvej,VT,volcanic eruption,reviewed,acordova,2022-12-20 02:56:18,15.0000,7.0000
1671522871.0000,0.8057,0.2121,-77.9605,0.2121,0.0000,0.3000,0.4297,0.0600,igepn2022yvei,VT,volcanic eruption,reviewed,acordova,2022-12-20 02:54:31,12.0000,7.0000
1671496435.0000,0.8047,0.2121,-77.9642,0.2121,-0.4600,0.3000,0.9185,0.0500,igepn2022yupu,VT,volcanic eruption,reviewed,acordova,2022-12-19 19:33:55,14.0000,7.0000
1671495449.0000,0.8100,0.2828,-77.9598,0.2828,1.0000,0.7000,0.1071,0.0600,igepn2022yupd,VT,volcanic eruption,reviewed,acordova,2022-12-19 19:17:29,9.0000,4.0000
1671489418.0000,0.8008,0.2828,-77.9667,0.2828,-0.7100,0.3000,1.1385,0.0900,igepn2022yuly,VT,volcanic eruption,reviewed,acordova,2022-12-19 17:36:58,15.0000,6.0000
1671468721.0000,0.7938,0.4243,-77.9465,0.4243,0.2100,0.3000,0.5062,0.1000,igepn2022yuap,VT,volcanic eruption,reviewed,acordova,2022-12-19 11:52:01,13.0000,6.0000
1671468680.0000,0.7965,0.1414,-77.9470,0.1414,0.0200,0.1000,0.3173,0.0400,igepn2022yuao,VT,volcanic eruption,reviewed,acordova,2022-12-19 11:51:20,14.0000,6.0000
1671462890.0000,0.8195,0.2121,-77.9507,0.2121,0.6700,0.5000,-0.0046,0.0700,igepn2022ytxl,VT,volcanic eruption,reviewed,acordova,2022-12-19 10:14:50,12.0000,6.0000
1671462837.0000,0.8197,0.1414,-77.9508,0.1414,1.0000,0.3000,0.3020,0.0600,igepn2022ytxi,VT,volcanic eruption,reviewed,acordova,2022-12-19 10:13:57,12.0000,5.0000
1671457359.0000,0.7958,0.2121,-77.9597,0.2121,0.0000,0.3000,0.4461,0.0700,igepn2022ytui,VT,volcanic eruption,reviewed,acordova,2022-12-19 08:42:39,14.0000,7.0000
1671455132.0000,0.8018,0.2121,-77.9570,0.2121,1.0000,0.3000,-0.4794,0.0400,igepn2022yttc,VT,volcanic eruption,reviewed,acordova,2022-12-19 08:05:32,9.0000,4.0000
1671439912.0000,0.7727,0.2121,-77.9338,0.2121,-1.0300,0.1000,0.4740,0.0400,igepn2022ytkt,VT,volcanic eruption,reviewed,acordova,2022-12-19 03:51:52,15.0000,6.0000
1671432030.0000,0.8013,0.1414,-77.9422,0.1414,1.7200,0.3000,-0.2351,0.0600,igepn2022ytgj,VT,volcanic eruption,reviewed,acordova,2022-12-19 01:40:30,12.0000,6.0000
1671427619.0000,0.8152,0.0707,-77.9517,0.0707,0.8600,0.2000,0.0345,0.0400,igepn2022ytdz,VT,volcanic eruption,reviewed,acordova,2022-12-19 00:26:59,14.0000,6.0000
1671418648.0000,0.7670,0.3536,-77.9260,0.3536,-1.5600,0.4000,2.4651,0.1800,igepn2022ysza,VT,volcanic eruption,reviewed,acordova,2022-12-18 21:57:28,33.0000,12.0000
1671415171.0000,0.7990,0.3536,-77.9310,0.3536,1.3900,0.9000,-0.0397,0.0700,igepn2022ysxc,VT,volcanic eruption,reviewed,acordova,2022-12-18 20:59:31,9.0000,5.0000
1671415116.0000,0.7938,0.4950,-77.9603,0.4950,-1.1200,0.6000,0.0474,0.0900,igepn2022yswz,VT,volcanic eruption,reviewed,acordova,2022-12-18 20:58:36,12.0000,6.0000
1671411439.0000,0.7958,0.2121,-77.9467,0.2121,0.4100,0.2000,0.3593,0.0900,igepn2022ysvb,VT,volcanic eruption,reviewed,acordova,2022-12-18 19:57:19,14.0000,7.0000
1671407575.0000,0.8007,0.2121,-77.9285,0.2121,-1.0000,0.4000,0.0916,0.0900,igepn2022yssw,VT,volcanic eruption,reviewed,acordova,2022-12-18 18:52:55,15.0000,7.0000
1671398558.0000,0.8128,0.2828,-77.9555,0.2828,-0.1800,0.6000,0.4422,0.1000,igepn2022ysnz,VT,volcanic eruption,reviewed,acordova,2022-12-18 16:22:38,13.0000,7.0000
1671398290.0000,0.8152,0.3536,-77.9543,0.3536,0.0000,0.5000,0.4898,0.1400,igepn2022ysnv,VT,volcanic eruption,reviewed,acordova,2022-12-18 16:18:10,15.0000,6.0000
1671385276.0000,0.7630,0.6364,-77.9302,0.6364,-2.1100,1.1000,0.0528,0.1100,igepn2022ysgr,VT,volcanic eruption,reviewed,acordova,2022-12-18 12:41:16,13.0000,7.0000
1671383832.0000,0.7893,0.7071,-77.9583,0.7071,-1.2200,1.2000,0.1951,0.1900,igepn2022ysfw,VT,volcanic eruption,reviewed,acordova,2022-12-18 12:17:12,13.0000,6.0000
1671380151.0000,0.7998,0.3536,-77.9357,0.3536,0.1300,0.3000,-0.2296,0.0700,igepn2022ysdw,VT,volcanic eruption,reviewed,acordova,2022-12-18 11:15:51,11.0000,6.0000
1671370274.0000,0.8027,0.3536,-77.9343,0.3536,1.0000,0.5000,-0.2818,0.1000,igepn2022yryk,VT,volcanic eruption,reviewed,acordova,2022-12-18 08:31:14,11.0000,6.0000
1671352232.0000,0.7717,0.4243,-77.9702,0.4243,-0.6000,0.9000,0.7031,0.1100,igepn2022yron,VT,volcanic eruption,reviewed,acordova,2022-12-18 03:30:32,15.0000,6.0000
1671348345.0000,0.8002,0.2828,-77.9660,0.2828,-0.7600,0.3000,1.2276,0.0800,igepn2022yrmj,VT,volcanic eruption,reviewed,acordova,2022-12-18 02:25:45,18.0000,6.0000
1671343470.0000,0.7980,0.1414,-77.9613,0.1414,-0.1900,0.2000,0.5201,0.0400,igepn2022yrjs,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-18 01:04:30,13.0000,7.0000
1671339383.0000,0.7937,0.2121,-77.9352,0.2121,-0.8400,0.3000,0.2023,0.0600,igepn2022yrhj,VT,volcanic eruption,reviewed,acordova,2022-12-17 23:56:23,12.0000,7.0000
1671339212.0000,0.8063,0.2121,-77.9323,0.2121,-1.0000,0.4000,-0.1403,0.0800,igepn2022yrhi,VT,volcanic eruption,reviewed,acordova,2022-12-17 23:53:32,12.0000,6.0000
1671339166.0000,0.8038,0.9192,-77.9268,0.9192,0.8000,0.8000,0.0933,0.6100,igepn2022yrhk,LP,volcanic eruption,reviewed,acordova,2022-12-17 23:52:46,8.0000,6.0000
1671337236.0000,0.8007,0.2121,-77.9448,0.2121,-1.0000,0.3000,1.4082,0.1400,igepn2022yrgh,VT,volcanic eruption,reviewed,acordova,2022-12-17 23:20:36,18.0000,7.0000
1671336535.0000,0.8043,0.3536,-77.9338,0.3536,-0.4500,0.7000,0.3545,0.0700,igepn2022yrfx,VT,volcanic eruption,reviewed,acordova,2022-12-17 23:08:55,11.0000,6.0000
1671335685.0000,0.7963,0.2121,-77.9465,0.2121,0.0800,0.2000,0.0455,0.0600,igepn2022yrfk,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-17 22:54:45,14.0000,6.0000
1671332879.0000,0.8038,0.1414,-77.9322,0.1414,-0.5900,0.2000,0.4652,0.0600,igepn2022yrdw,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-17 22:07:59,17.0000,6.0000
1671329545.0000,0.8023,0.2121,-77.9378,0.2121,0.1400,0.2000,0.0481,0.0600,igepn2022yrca,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2022-12-17 21:12:25,13.0000,4.0000
1671315974.0000,0.8002,0.1414,-77.9658,0.1414,-0.6200,0.3000,0.9066,0.0600,igepn2022yqup,VT,volcanic eruption,reviewed,acordova,2022-12-17 17:26:14,13.0000,7.0000
1671311803.0000,0.7938,0.4243,-77.9372,0.4243,-1.0000,0.3000,0.7839,0.0900,igepn2022yqsg,VT,volcanic eruption,reviewed,acordova,2022-12-17 16:16:43,13.0000,7.0000
1671311645.0000,0.7917,0.5657,-77.9595,0.5657,-2.6500,0.4000,0.7158,0.1500,igepn2022yqse,VT,volcanic eruption,reviewed,acordova,2022-12-17 16:14:05,13.0000,6.0000
1671300503.0000,0.7947,0.4243,-77.9622,0.4243,-0.3900,0.5000,0.3885,0.1200,igepn2022yqmc,VT,volcanic eruption,reviewed,acordova,2022-12-17 13:08:23,14.0000,7.0000
1671299428.0000,0.7987,0.2121,-77.9620,0.2121,-0.6200,0.2000,1.6275,0.0600,igepn2022yqlm,VT,volcanic eruption,reviewed,acordova,2022-12-17 12:50:28,18.0000,6.0000
1671284144.0000,0.7998,0.2121,-77.9570,0.2121,0.1100,0.1000,-0.0954,0.0700,igepn2022yqdb,VT,volcanic eruption,reviewed,acordova,2022-12-17 08:35:44,13.0000,6.0000
1671282643.0000,0.7987,0.2828,-77.9620,0.2828,-0.4900,0.4000,0.1900,0.0400,igepn2022yqcf,VT,volcanic eruption,reviewed,acordova,2022-12-17 08:10:43,11.0000,6.0000
1671282118.0000,0.7978,0.2121,-77.9620,0.2121,-1.0000,0.2000,1.3278,0.1000,igepn2022yqbz,VT,volcanic eruption,reviewed,acordova,2022-12-17 08:01:58,20.0000,8.0000
1671279691.0000,0.7795,0.2828,-77.9687,0.2828,-1.0000,0.3000,1.0282,0.1200,igepn2022yqaq,VT,volcanic eruption,reviewed,acordova,2022-12-17 07:21:31,20.0000,8.0000
1671277423.0000,0.8000,0.2121,-77.9368,0.2121,-0.9600,0.2000,1.2530,0.0900,igepn2022ypzj,VT,volcanic eruption,reviewed,acordova,2022-12-17 06:43:43,20.0000,7.0000
1671273533.0000,0.8013,0.3536,-77.9642,0.3536,-1.0000,0.5000,0.4183,0.0900,igepn2022ypxg,VT,volcanic eruption,reviewed,acordova,2022-12-17 05:38:53,14.0000,7.0000
1671270881.0000,0.7894,2.2935,-77.9538,1.9656,-3.3637,1.9474,0.7044,0.1296,igepn2022ypvu,VT,volcanic eruption,reviewed,acordova,2022-12-17 04:54:41,14.0000,6.0000
1671269583.0000,0.7742,0.2121,-77.9677,0.2121,-0.5600,0.7000,0.9473,0.1100,igepn2022ypuy,VT,volcanic eruption,reviewed,acordova,2022-12-17 04:33:03,16.0000,7.0000
1671269159.0000,0.7990,0.2121,-77.9380,0.2121,-1.3200,0.2000,1.2707,0.0500,igepn2022ypuw,VT,volcanic eruption,reviewed,acordova,2022-12-17 04:25:59,16.0000,6.0000
1671267206.0000,0.7803,0.2828,-77.9790,0.2828,-2.0000,0.3000,0.6305,0.0500,igepn2022yptt,VT,volcanic eruption,reviewed,acordova,2022-12-17 03:53:26,12.0000,7.0000
1671258862.0000,0.8122,0.1414,-77.9447,0.1414,1.0000,0.4000,0.1179,0.0700,igepn2022yppe,VT,volcanic eruption,reviewed,acordova,2022-12-17 01:34:22,12.0000,6.0000
1671257614.0000,0.7932,0.1414,-77.9343,0.1414,-0.4400,0.2000,1.5588,0.0700,igepn2022ypon,VT,volcanic eruption,reviewed,aojeda@srvpicados.igepn.edu.ec,2022-12-17 01:13:34,19.0000,7.0000
1671257184.0000,0.8050,0.1414,-77.9495,0.1414,-0.5800,0.2000,0.8959,0.0600,igepn2022ypog,VT,volcanic eruption,reviewed,aojeda@srvpicados.igepn.edu.ec,2022-12-17 01:06:24,17.0000,7.0000
1671255763.0000,0.8105,0.1414,-77.9545,0.1414,0.0200,0.1000,0.3014,0.0700,igepn2022ypnl,VT,volcanic eruption,reviewed,aojeda@srvpicados.igepn.edu.ec,2022-12-17 00:42:43,14.0000,7.0000
1671252690.0000,0.7890,0.2121,-77.9373,0.2121,-0.6800,0.3000,0.3611,0.0800,igepn2022yplv,VT,volcanic eruption,reviewed,aojeda@srvpicados.igepn.edu.ec,2022-12-16 23:51:30,16.0000,6.0000
1671248986.0000,0.7813,0.4243,-77.9913,0.4243,-3.1700,0.9000,0.3328,0.0400,igepn2022ypjt,VT,volcanic eruption,reviewed,acordova,2022-12-16 22:49:46,12.0000,7.0000
1671247252.0000,0.7720,0.4243,-77.9757,0.4243,-1.1100,1.5000,0.8004,0.1300,igepn2022ypiu,VT,volcanic eruption,reviewed,acordova,2022-12-16 22:20:52,13.0000,6.0000
1671245397.0000,0.8038,0.2121,-77.9335,0.2121,1.0000,0.4000,0.2488,0.0800,igepn2022yphu,VT,volcanic eruption,reviewed,aojeda@srvpicados.igepn.edu.ec,2022-12-16 21:49:57,14.0000,6.0000
1671244207.0000,0.7938,0.2121,-77.9557,0.2121,0.3800,0.2000,0.4229,0.0700,igepn2022yphe,VT,volcanic eruption,reviewed,aojeda@srvpicados.igepn.edu.ec,2022-12-16 21:30:07,13.0000,6.0000
1671237925.0000,0.7938,0.3536,-77.9590,0.3536,-0.1500,0.5000,1.0514,0.1000,igepn2022ypdr, VT,volcanic eruption,reviewed,acordova,2022-12-16 19:45:25,16.0000,7.0000
1671205736.0000,0.8012,0.4243,-77.9350,0.4243,-1.0000,0.4000,0.4839,0.1000,igepn2022yoly,VT,volcanic eruption,reviewed,acordova,2022-12-16 10:48:56,13.0000,6.0000
1671193774.0000,0.8042,0.1414,-77.9622,0.1414,-0.0500,0.2000,0.3243,0.0500,igepn2022yofk,VT,volcanic eruption,reviewed,mortiz@srvpicados.igepn.edu.ec,2022-12-16 07:29:34,15.0000,6.0000
1671188698.0000,0.7963,0.2121,-77.9313,0.2121,-0.1600,0.2000,0.2003,0.0400,igepn2022yocp,VT,volcanic eruption,reviewed,mortiz@srvpicados.igepn.edu.ec,2022-12-16 06:04:58,12.0000,5.0000
1671181481.0000,0.8072,0.1414,-77.9640,0.1414,-0.7200,0.2000,1.5463,0.0700,igepn2022ynyq,VT,volcanic eruption,reviewed,acordova,2022-12-16 04:04:41,18.0000,8.0000
1671180105.0000,0.7965,0.1414,-77.9652,0.1414,-0.2400,0.3000,0.4872,0.0700,igepn2022ynxx,VT,volcanic eruption,reviewed,acordova,2022-12-16 03:41:45,16.0000,7.0000
1671174110.0000,0.8010,0.2121,-77.9663,0.2121,-0.1600,0.3000,1.4687,0.0900,igepn2022ynup,VT,volcanic eruption,reviewed,mortiz@srvpicados.igepn.edu.ec,2022-12-16 02:01:50,18.0000,7.0000
1671173157.0000,0.8042,0.1414,-77.9623,0.1414,-0.3100,0.3000,1.1805,0.0800,igepn2022ynub,VT,volcanic eruption,reviewed,acordova,2022-12-16 01:45:57,17.0000,7.0000
1671167856.0000,0.7997,0.4243,-77.9620,0.4243,0.0500,0.3000,0.0061,0.1000,igepn2022ynrd,VT,volcanic eruption,reviewed,acordova,2022-12-16 00:17:36,12.0000,6.0000
1671166187.0000,0.7967,0.2121,-77.9495,0.2121,0.2400,0.1000,1.3286,0.0900,igepn2022ynqg,VT,volcanic eruption,reviewed,acordova,2022-12-15 23:49:47,18.0000,6.0000
1671162047.0000,0.7985,0.1414,-77.9658,0.1414,-0.9600,0.3000,1.3492,0.0900,igepn2022ynny,VT,volcanic eruption,reviewed,acordova,2022-12-15 22:40:47,18.0000,7.0000
1671161964.0000,0.7983,0.1414,-77.9658,0.1414,-0.4800,0.3000,1.0560,0.0500,igepn2022ynnx,VT,volcanic eruption,reviewed,acordova,2022-12-15 22:39:24,14.0000,6.0000
1671161600.0000,0.7957,0.0707,-77.9650,0.0707,-0.7700,0.2000,1.8009,0.0600,igepn2022ynns,VT,volcanic eruption,reviewed,acordova,2022-12-15 22:33:20,20.0000,9.0000
1671161203.0000,0.7988,0.1414,-77.9638,0.1414,-0.2800,0.2000,0.2798,0.0500,igepn2022ynnm,VT,volcanic eruption,reviewed,acordova,2022-12-15 22:26:43,13.0000,7.0000
1671159613.0000,0.7962,0.2121,-77.9647,0.2121,-0.9500,0.4000,1.5494,0.0900,igepn2022ynmq,VT,volcanic eruption,reviewed,acordova,2022-12-15 22:00:13,15.0000,6.0000
1671159053.0000,0.7985,0.1414,-77.9680,0.1414,-1.0000,0.3000,0.8287,0.0500,igepn2022ynmh,VT,volcanic eruption,reviewed,acordova,2022-12-15 21:50:53,14.0000,6.0000
